"minutes__minute","minutes__value__rmssd","minutes__value__coverage","minutes__value__hf","minutes__value__lf","dateTime"
"2025-04-18T07:55:00.000","156.758","1.006","4343.433","2107.49",""
"2025-04-18T08:00:00.000","194.414","0.977","6929.883","3511.318",""
"2025-04-18T08:05:00.000","194.02","0.941","5697.441","5047.889",""
"2025-04-18T08:10:00.000","175.309","0.99","5101.24","6779.022",""
"2025-04-18T08:15:00.000","172.254","0.945","3762.86","5460.143",""
"2025-04-18T08:20:00.000","208.038","1.006","6657.885","2287.325",""
"2025-04-18T08:25:00.000","203.197","0.87","5065.831","1483.551",""
"2025-04-18T08:30:00.000","154.997","0.943","4975.927","2945.106",""
"2025-04-18T23:25:00.000","182.112","0.909","5441.756","2868.032",""
"2025-04-18T23:30:00.000","203.792","0.989","5445.504","3263.036",""
"2025-04-18T23:35:00.000","207.572","0.987","6246.359","998.874",""
"2025-04-18T23:40:00.000","190.059","1.003","5687.401","722.128",""
"2025-04-18T23:45:00.000","177.747","1.002","5125.434","937.607",""
"2025-04-18T23:50:00.000","177.353","0.979","5064.154","774.901",""
"2025-04-18T23:55:00.000","176.165","1.003","4802.684","971.318",""
"2025-04-19T00:00:00.000","196.724","0.887","4669.246","10856.533","2025-04-19"
"2025-04-19T00:05:00.000","179.559","1.001","5776.085","828.258",""
"2025-04-19T00:10:00.000","161.325","1.006","4602.659","934.738",""
"2025-04-19T00:15:00.000","167.697","0.999","4055.703","910.652",""
"2025-04-19T00:20:00.000","182.89","0.954","6289.751","1151.045",""
"2025-04-19T00:25:00.000","189.175","0.974","4985.008","2517.799",""
"2025-04-19T00:30:00.000","203.352","0.906","5426.582","3488.187",""
"2025-04-19T00:35:00.000","161.36","1.003","3024.595","2271.002",""
"2025-04-19T00:40:00.000","178.475","0.944","5361.855","3586.197",""
"2025-04-19T00:45:00.000","151.116","0.966","3544.309","8224.678",""
"2025-04-19T00:50:00.000","153.631","0.952","3825.105","1424.379",""
"2025-04-19T00:55:00.000","199.546","0.995","6405.851","2922.408",""
"2025-04-19T01:00:00.000","175.842","1.006","5298.06","2043.37",""
"2025-04-19T01:05:00.000","184.958","0.997","5314.465","1220.129",""
"2025-04-19T01:10:00.000","184.46","1.006","4946.825","3606.686",""
"2025-04-19T01:15:00.000","178.449","1.005","4368.595","2012.795",""
"2025-04-19T01:20:00.000","175.902","1.006","5011.627","822.029",""
"2025-04-19T01:25:00.000","183.054","0.995","5236.123","1659.704",""
"2025-04-19T01:30:00.000","196.189","1.004","6095.728","682.724",""
"2025-04-19T01:35:00.000","183.845","0.84","3713.656","8847.697",""
"2025-04-19T01:40:00.000","201.614","1.003","5956.967","9484.05",""
"2025-04-19T01:45:00.000","201.13","0.966","5453.783","12263.758",""
"2025-04-19T01:50:00.000","208.456","0.893","6869.283","6252.538",""
"2025-04-19T01:55:00.000","229.285","1.006","7708.249","3875.762",""
"2025-04-19T02:00:00.000","268.901","0.974","11644.403","6374.308",""
"2025-04-19T02:05:00.000","227.475","1.005","10279.445","6014.759",""
"2025-04-19T02:10:00.000","234.941","1.004","8253.317","5382.535",""
"2025-04-19T02:15:00.000","210.742","1.004","6857.385","2324.488",""
"2025-04-19T02:20:00.000","230.511","0.979","8486.002","9271.819",""
"2025-04-19T02:25:00.000","216.105","0.951","7265.556","2907.492",""
"2025-04-19T02:30:00.000","189.244","0.958","5544.31","8986.818",""
"2025-04-19T02:35:00.000","166.053","0.992","4461.698","1037.395",""
"2025-04-19T02:40:00.000","163.421","1.008","4093.925","997.868",""
"2025-04-19T02:45:00.000","170.93","1.002","4834.872","1012.157",""
"2025-04-19T02:50:00.000","186.802","1.004","5303.316","1258.433",""
"2025-04-19T02:55:00.000","183.393","0.962","5331.612","7551.219",""
"2025-04-19T03:00:00.000","188.178","0.935","5669.577","5733.382",""
"2025-04-19T03:05:00.000","180.762","1.004","5719.549","1410.433",""
"2025-04-19T03:10:00.000","177.68","1.001","5060.134","933.452",""
"2025-04-19T03:15:00.000","196.205","1.006","7340.639","1917.918",""
"2025-04-19T03:20:00.000","203.925","1.003","6832.839","1317.478",""
"2025-04-19T03:25:00.000","186.158","0.917","5407.829","3634.35",""
"2025-04-19T03:30:00.000","183.664","1.007","5192.05","2245.208",""
"2025-04-19T03:35:00.000","195.541","0.994","6103.748","4304.582",""
"2025-04-19T03:40:00.000","214.083","0.911","7122.974","3496.987",""
"2025-04-19T03:45:00.000","200.061","1.004","5032.967","4881.593",""
"2025-04-19T03:50:00.000","185.433","1.006","4059.623","4744.95",""
"2025-04-19T03:55:00.000","199.38","0.933","5083.508","7150.519",""
"2025-04-19T04:00:00.000","182.854","1.001","4836.496","3557.557",""
"2025-04-19T04:05:00.000","199.757","0.987","5642.437","11283.809",""
"2025-04-19T04:10:00.000","239.549","0.952","7585.205","2613.547",""
"2025-04-19T04:15:00.000","241.945","1.005","8217.566","862.683",""
"2025-04-19T04:20:00.000","238.548","1.002","8818.187","1454.4",""
"2025-04-19T04:25:00.000","235.146","1.008","8432.55","1110.619",""
"2025-04-19T04:30:00.000","219.113","0.937","5719.912","7601.065",""
"2025-04-19T04:35:00.000","219.004","0.972","7836.457","1040.022",""
"2025-04-19T04:40:00.000","228.635","1.002","7560.605","2477.299",""
"2025-04-19T04:45:00.000","215.23","0.995","7800.515","7851.389",""
"2025-04-19T04:50:00.000","223.854","1.006","8160.372","1711.503",""
"2025-04-19T04:55:00.000","207.213","0.937","5004.833","5696.217",""
"2025-04-19T05:00:00.000","220.478","0.975","8688.639","8946.74",""
"2025-04-19T05:05:00.000","240.09","1.002","9233.179","6728.793",""
"2025-04-19T05:10:00.000","237.192","1.006","8101.604","2126.58",""
"2025-04-19T05:15:00.000","252.118","1.004","9879.573","6177.865",""
"2025-04-19T05:20:00.000","241.964","0.948","6607.19","3153.213",""
"2025-04-19T05:25:00.000","260.466","0.962","8977.419","3258.364",""
"2025-04-19T05:30:00.000","253.049","0.998","8241.569","5048.971",""
"2025-04-19T05:35:00.000","271.435","0.887","6604.305","5555.169",""
"2025-04-19T05:40:00.000","239.142","1.005","9042.131","7510.474",""
"2025-04-19T05:45:00.000","219.021","0.985","6407.727","12376.779",""
"2025-04-19T05:50:00.000","283.827","1.004","9969.504","8243.045",""
"2025-04-19T05:55:00.000","280.046","0.917","10822.256","5347.685",""
"2025-04-19T06:00:00.000","211.168","0.99","8507.31","2315.689",""
"2025-04-19T06:05:00.000","216.218","0.971","7476.535","3892.961",""
"2025-04-19T06:10:00.000","266.169","1.002","12047.661","4432.59",""
"2025-04-19T06:15:00.000","231.045","1.007","7944.874","2322.147",""
"2025-04-19T06:20:00.000","221.262","0.991","7017.253","3880.953",""
"2025-04-19T06:25:00.000","200.248","1.006","6177.155","2108.885",""
"2025-04-19T06:30:00.000","216.384","1.004","6871.901","2435.267",""
"2025-04-19T06:35:00.000","208.958","0.905","4588.632","3030.24",""
"2025-04-19T06:40:00.000","190.106","1.003","5600.778","11433.979",""
"2025-04-19T06:45:00.000","199.429","0.942","4819.622","9599.602",""
"2025-04-19T06:50:00.000","255.697","0.992","10882.441","5281.155",""
"2025-04-19T06:55:00.000","157.45","1.002","2355.381","2838.028",""
"2025-04-19T07:00:00.000","237.393","0.953","8230.552","8541.394",""
"2025-04-19T07:05:00.000","208.843","0.988","6063.311","6283.448",""
"2025-04-19T07:10:00.000","257.569","0.955","10080.682","11258.536",""
"2025-04-19T07:15:00.000","168.048","1.004","6157.423","4189.201",""
"2025-04-19T07:20:00.000","192.648","1.003","7591.061","11334.817",""
"2025-04-19T07:25:00.000","222.244","0.915","8893.753","4839.917",""
"2025-04-19T07:30:00.000","255.344","1.008","11574.54","5444.633",""
"2025-04-19T07:35:00.000","217.599","0.995","7717.535","5703.802",""
"2025-04-19T07:40:00.000","218.226","0.991","8097.153","3652.165",""
"2025-04-19T07:45:00.000","218.813","1","8603.9","5417.767",""
"2025-04-19T07:50:00.000","243.761","0.998","8972.198","13907.245",""
"2025-04-19T07:55:00.000","220.973","0.914","8069.62","9881.006",""
"2025-04-19T08:00:00.000","205.809","1","6865.419","13443.299",""
"2025-04-19T08:05:00.000","207.3","0.999","7787.114","7162.984",""
"2025-04-19T08:10:00.000","198.436","1.001","7924.729","6132.947",""
"2025-04-19T22:50:00.000","137.582","0.814","1014.984","1157.174",""
"2025-04-19T22:55:00.000","139.341","0.747","2955.944","6635.503",""
"2025-04-19T23:05:00.000","170.432","0.98","3700.393","3299.632",""
"2025-04-19T23:10:00.000","172.541","0.791","2436.85","2794.196",""
"2025-04-19T23:15:00.000","170.054","0.743","2493.539","1743.717",""
"2025-04-19T23:20:00.000","194.408","0.914","3891.224","4148.324",""
"2025-04-19T23:25:00.000","184.808","0.849","4284.319","2648.332",""
"2025-04-19T23:30:00.000","207.102","1.002","6100.172","2798.782",""
"2025-04-19T23:35:00.000","182.296","0.982","4669.363","1416.951",""
"2025-04-19T23:40:00.000","191.199","0.998","4448.554","615.386",""
"2025-04-19T23:45:00.000","174.754","1.006","3625.052","829.254",""
"2025-04-19T23:50:00.000","171.09","1.002","3693.661","679.544",""
"2025-04-19T23:55:00.000","173.168","0.969","4113.478","1288.632",""
"2025-04-20T00:00:00.000","200.924","0.999","5399.059","693.909","2025-04-20"
"2025-04-20T00:05:00.000","194.742","0.97","5047.714","1216.666",""
"2025-04-20T00:10:00.000","178.407","0.996","4575.859","1098.129",""
"2025-04-20T00:15:00.000","191.058","0.929","5751.076","1194.387",""
"2025-04-20T00:20:00.000","180.32","1.007","4845.453","2445.734",""
"2025-04-20T00:25:00.000","185.325","0.949","4228.274","1133.242",""
"2025-04-20T00:30:00.000","243.264","0.982","8642.121","5895.43",""
"2025-04-20T00:35:00.000","217.502","0.959","6511.927","4591.79",""
"2025-04-20T00:40:00.000","203.413","0.965","6041.832","3373.09",""
"2025-04-20T00:45:00.000","173.373","1","4781.02","3268.191",""
"2025-04-20T00:50:00.000","219.439","0.964","8158.038","3524.208",""
"2025-04-20T00:55:00.000","222.65","1","7414.175","1288.034",""
"2025-04-20T01:00:00.000","203.498","1.006","6289.825","1057.958",""
"2025-04-20T01:05:00.000","195.331","0.964","6202.05","2978.857",""
"2025-04-20T01:10:00.000","186.042","0.976","4735.856","2029.528",""
"2025-04-20T01:15:00.000","198.896","0.978","5095.56","7001.195",""
"2025-04-20T01:20:00.000","197.772","0.997","5429.433","10148.359",""
"2025-04-20T01:25:00.000","207.072","0.949","6259.141","5569.914",""
"2025-04-20T01:30:00.000","198.786","0.965","4758.877","2776.242",""
"2025-04-20T01:35:00.000","179.714","1.003","4685.569","1100.778",""
"2025-04-20T01:40:00.000","189.747","1.001","4813.816","1641.636",""
"2025-04-20T01:45:00.000","201.136","0.855","5456.976","8982.522",""
"2025-04-20T01:50:00.000","239.391","0.966","6133.631","8635.571",""
"2025-04-20T01:55:00.000","262.033","0.966","7776.878","5360.927",""
"2025-04-20T02:00:00.000","277.685","0.974","7053.445","3646.872",""
"2025-04-20T02:05:00.000","274.005","0.991","10184.328","14399.622",""
"2025-04-20T02:10:00.000","277.479","0.998","10919.914","2649.408",""
"2025-04-20T02:15:00.000","216.372","0.853","5321.309","4680.593",""
"2025-04-20T02:20:00.000","204.354","0.974","5814.102","1121.44",""
"2025-04-20T02:25:00.000","206.371","0.967","4803.106","3663.445",""
"2025-04-20T02:30:00.000","201.593","1","5189.424","1648.11",""
"2025-04-20T02:35:00.000","199.781","0.977","4740.576","2756.491",""
"2025-04-20T02:40:00.000","198.357","0.89","3890.665","7463.339",""
"2025-04-20T02:45:00.000","199.176","1.004","6057.007","3351.191",""
"2025-04-20T02:50:00.000","205.352","0.936","6256.089","3411.027",""
"2025-04-20T02:55:00.000","210.33","0.964","6783.496","5631.772",""
"2025-04-20T03:00:00.000","211.279","1.005","5753.329","2687.401",""
"2025-04-20T03:05:00.000","211.788","0.987","7098.703","2658.156",""
"2025-04-20T03:15:00.000","204.107","0.909","4847.916","1717.157",""
"2025-04-20T03:20:00.000","235.207","1.003","8282.443","4662.236",""
"2025-04-20T03:25:00.000","227.727","0.921","6237.815","8711.681",""
"2025-04-20T03:30:00.000","256.182","1.002","7889.077","3585.72",""
"2025-04-20T03:35:00.000","257.277","0.969","8935.859","3132.68",""
"2025-04-20T03:40:00.000","242.525","0.991","9715.338","4809.994",""
"2025-04-20T03:45:00.000","221.554","0.928","7409.602","1374.537",""
"2025-04-20T03:50:00.000","208.548","1.007","7361.73","2230.261",""
"2025-04-20T03:55:00.000","195.475","0.995","5799.401","1636.166",""
"2025-04-20T04:00:00.000","200.056","0.967","5113.185","1290.571",""
"2025-04-20T04:05:00.000","195.295","0.932","5328.311","2905.937",""
"2025-04-20T04:10:00.000","190.785","0.929","4339.32","1120.144",""
"2025-04-20T04:15:00.000","215.933","0.993","7665.418","1959.581",""
"2025-04-20T04:20:00.000","205.401","1.008","6362.853","1776.193",""
"2025-04-20T04:25:00.000","188.075","1.002","5229.184","1469.044",""
"2025-04-20T04:30:00.000","195.573","1.002","6099.067","2439.295",""
"2025-04-20T04:35:00.000","204.696","0.961","5905.492","11779.642",""
"2025-04-20T04:40:00.000","205.92","0.997","5293.243","2622.808",""
"2025-04-20T04:45:00.000","224.901","0.952","4851.674","4175.489",""
"2025-04-20T04:50:00.000","210.148","0.975","6051.869","5821.308",""
"2025-04-20T04:55:00.000","218.101","0.956","7170.323","8194.897",""
"2025-04-20T05:00:00.000","187.135","0.982","5395.982","1835.074",""
"2025-04-20T05:05:00.000","199.36","0.969","5693.511","3382.644",""
"2025-04-20T05:10:00.000","205.797","0.932","6145.868","4790.655",""
"2025-04-20T05:15:00.000","209.458","0.894","6537.237","3734.383",""
"2025-04-20T05:20:00.000","207.377","0.974","5704.473","1296.48",""
"2025-04-20T05:25:00.000","197.161","1.005","5804.196","1669.299",""
"2025-04-20T05:30:00.000","172.22","0.936","3658.98","15238.542",""
"2025-04-20T05:35:00.000","184.553","0.966","5251.044","6592.982",""
"2025-04-20T05:40:00.000","171.203","1.004","4633.567","1293.371",""
"2025-04-20T05:45:00.000","181.652","1.005","4562.999","2293.312",""
"2025-04-20T05:50:00.000","219.462","0.801","5381.755","11107.257",""
"2025-04-20T05:55:00.000","244.297","0.986","7753.359","5660.059",""
"2025-04-20T06:00:00.000","252.899","1.002","8812.919","3732.294",""
"2025-04-20T06:05:00.000","272.633","0.996","7642.759","7639.274",""
"2025-04-20T06:10:00.000","240.664","0.888","8505.74","6783.585",""
"2025-04-20T06:15:00.000","228.518","0.923","5749.662","4072.51",""
"2025-04-20T06:20:00.000","218.476","0.954","7310.89","3331.165",""
"2025-04-20T06:25:00.000","210.639","0.971","4921.33","3691.151",""
"2025-04-20T06:30:00.000","216.299","0.96","6292.681","1164.451",""
"2025-04-20T06:35:00.000","200.606","0.982","6403.302","9380.15",""
"2025-04-20T06:40:00.000","207.085","0.978","6381.938","8144.686",""
"2025-04-20T06:45:00.000","211.907","1.001","5513.193","3242.849",""
"2025-04-20T06:50:00.000","197.693","1.003","6113.46","1619.362",""
"2025-04-20T06:55:00.000","200.616","1.006","5852.685","4090.012",""
"2025-04-20T07:00:00.000","196.533","0.998","5534.269","2707.454",""
"2025-04-20T07:05:00.000","207.678","0.943","6450.637","5926.133",""
"2025-04-20T07:10:00.000","213.191","1","7259.151","2867.739",""
"2025-04-20T07:15:00.000","206.712","1.004","5565.709","4420.585",""
"2025-04-20T07:20:00.000","196.798","0.939","5697.03","2867.148",""
"2025-04-20T07:25:00.000","205.469","1.003","6500.399","5614.154",""
"2025-04-20T07:30:00.000","211.259","0.998","6806.389","2678.842",""
"2025-04-20T07:35:00.000","204.171","0.956","4583.759","2927.488",""
"2025-04-20T07:40:00.000","222.633","0.964","6641.083","4142.958",""
"2025-04-20T07:45:00.000","192.961","0.957","4278.103","2758.863",""
"2025-04-20T07:50:00.000","212.099","0.917","8040.409","6232.369",""
"2025-04-20T07:55:00.000","205.842","0.943","5975.238","4792.648",""
"2025-04-20T08:00:00.000","219.693","0.989","7794.042","3697.398",""
"2025-04-20T08:05:00.000","220.355","0.991","6818.88","3054.625",""
"2025-04-20T08:10:00.000","204.385","1.002","6119.079","7899.961",""
"2025-04-20T08:15:00.000","205.723","0.954","7761.359","2024.48",""
"2025-04-20T08:20:00.000","176.955","0.998","4801.595","3848.695",""
"2025-04-20T08:25:00.000","207.794","0.997","6717.012","5852.852",""
"2025-04-20T08:30:00.000","178.009","0.982","4755.984","5963.005",""
"2025-04-20T08:35:00.000","203.044","1.002","6103.537","2668.43",""
"2025-04-20T08:40:00.000","193.631","1.004","5910.727","2306.076",""
"2025-04-20T08:45:00.000","189.622","0.98","5042.03","9127.185",""
"2025-04-20T08:50:00.000","209.369","0.94","5875.547","4255.681",""
"2025-04-20T08:55:00.000","177.3","0.876","4590.988","10466.514",""
"2025-04-20T23:55:00.000","159.953","0.891","3084.265","1959.186",""
"2025-04-21T00:00:00.000","173.725","0.944","5029.536","3036.355","2025-04-21"
"2025-04-21T00:05:00.000","203.939","0.968","4983.285","3947.084",""
"2025-04-21T00:10:00.000","192.018","0.989","5222.541","4187.89",""
"2025-04-21T00:15:00.000","171.981","0.98","4303.811","688.083",""
"2025-04-21T00:20:00.000","179.387","1.005","4336.784","618.066",""
"2025-04-21T00:25:00.000","182.163","0.977","5317.012","1659.206",""
"2025-04-21T00:30:00.000","162.212","0.96","3635.764","1203.379",""
"2025-04-21T00:35:00.000","165.355","0.927","3318.066","3063.77",""
"2025-04-21T00:40:00.000","190.478","1.002","4656.545","1892.865",""
"2025-04-21T00:45:00.000","173.144","1.001","3903.073","1284.91",""
"2025-04-21T00:50:00.000","183.616","0.931","4205.83","4572.468",""
"2025-04-21T00:55:00.000","204.824","0.969","5311.661","11062.181",""
"2025-04-21T01:00:00.000","192.78","0.948","3315.245","3353.478",""
"2025-04-21T01:05:00.000","225.316","0.959","8042.991","9066.856",""
"2025-04-21T01:10:00.000","178.116","1.003","5099.167","1580.031",""
"2025-04-21T01:15:00.000","187.771","1","6674.335","4097.573",""
"2025-04-21T01:20:00.000","194.07","0.982","6541.029","1447.01",""
"2025-04-21T01:25:00.000","194.42","0.979","5240.883","1375.06",""
"2025-04-21T01:30:00.000","177.717","0.996","4272.614","938.129",""
"2025-04-21T01:35:00.000","195.338","0.971","6562.18","1769.737",""
"2025-04-21T01:40:00.000","192.426","0.958","6075.614","1792.815",""
"2025-04-21T01:45:00.000","175.767","1.007","5145.574","1080.122",""
"2025-04-21T01:50:00.000","178.133","1.004","5000.088","703.762",""
"2025-04-21T01:55:00.000","192.325","0.949","4419.333","8624.024",""
"2025-04-21T02:00:00.000","252.783","0.984","9027.574","5292.613",""
"2025-04-21T02:05:00.000","209.017","0.949","4768.634","5204.965",""
"2025-04-21T02:10:00.000","199.524","0.998","5782.477","1882.277",""
"2025-04-21T02:15:00.000","193.934","0.936","5076.251","1437.853",""
"2025-04-21T02:20:00.000","189.973","1.002","4433.904","891.507",""
"2025-04-21T02:25:00.000","196.213","0.969","5478.051","5928.177",""
"2025-04-21T02:30:00.000","186.937","1.004","4638.056","2990.827",""
"2025-04-21T02:35:00.000","199.549","1.005","5619.665","1174.154",""
"2025-04-21T02:40:00.000","173.663","1.003","4176.401","1514.718",""
"2025-04-21T02:45:00.000","175.708","0.999","4009.011","1439.904",""
"2025-04-21T02:50:00.000","174.81","0.923","4786.559","2096.514",""
"2025-04-21T02:55:00.000","214.79","0.973","5865.311","3670.27",""
"2025-04-21T03:00:00.000","222.054","0.954","6423.168","8327.938",""
"2025-04-21T03:05:00.000","250.22","0.965","7115.276","4290.429",""
"2025-04-21T03:10:00.000","219.536","1.005","6630.227","5379.965",""
"2025-04-21T03:15:00.000","216.074","0.999","7749.576","4757.881",""
"2025-04-21T03:20:00.000","211.518","1.006","6791.482","4104.252",""
"2025-04-21T03:25:00.000","196.846","0.93","4527.099","20525.834",""
"2025-04-21T03:30:00.000","206.075","0.989","6325.148","7156.234",""
"2025-04-21T03:35:00.000","194.646","1.006","5890.41","1048.08",""
"2025-04-21T03:40:00.000","197.097","0.913","5358.751","7962.539",""
"2025-04-21T03:45:00.000","190.268","0.965","5371.038","6072.775",""
"2025-04-21T03:50:00.000","188.054","1.005","4884.095","1423.57",""
"2025-04-21T03:55:00.000","169.363","1.002","3896.848","1697.881",""
"2025-04-21T04:00:00.000","195.207","0.971","5963.919","8250.306",""
"2025-04-21T04:05:00.000","202.667","0.965","5300.294","9773.297",""
"2025-04-21T04:10:00.000","202.664","1.005","6162.145","7037.834",""
"2025-04-21T04:15:00.000","198.662","0.968","6029.147","5309.542",""
"2025-04-21T04:20:00.000","187.318","0.963","4633.004","9338.205",""
"2025-04-21T04:25:00.000","194.164","0.86","3585.944","3408.566",""
"2025-04-21T04:30:00.000","229.471","0.983","6156.724","3807.772",""
"2025-04-21T04:35:00.000","260.709","0.95","7950.064","8126.888",""
"2025-04-21T04:40:00.000","176.824","1.004","3536.904","4010.549",""
"2025-04-21T04:45:00.000","195.571","1.003","4500.002","3878.974",""
"2025-04-21T04:50:00.000","261.919","1.001","7282.049","3767.466",""
"2025-04-21T04:55:00.000","248.044","1.003","6187.727","3729.783",""
"2025-04-21T05:00:00.000","211.485","0.921","5962.986","4443.032",""
"2025-04-21T05:05:00.000","192.42","1.007","5726.744","3496.16",""
"2025-04-21T05:10:00.000","181.685","1.003","5351.525","6999.566",""
"2025-04-21T05:15:00.000","171.109","0.998","4737.304","2247.721",""
"2025-04-21T05:20:00.000","163.161","0.988","4174.621","2091.826",""
"2025-04-21T05:25:00.000","150.327","1.007","3710.87","1295.02",""
"2025-04-21T05:30:00.000","172.34","0.984","3991.581","1414.982",""
"2025-04-21T05:35:00.000","204.671","0.924","5017.499","1986.678",""
"2025-04-21T05:40:00.000","215.241","1.004","6214.369","1963.352",""
"2025-04-21T05:45:00.000","217.578","1.001","6642.15","3953.274",""
"2025-04-21T05:50:00.000","215.805","1.003","5358.513","3483.906",""
"2025-04-21T05:55:00.000","208.324","0.969","6139.512","3121.63",""
"2025-04-21T06:00:00.000","229.026","1.002","6685.503","2411.313",""
"2025-04-21T06:05:00.000","234.793","0.996","9738.399","3255.437",""
"2025-04-21T06:10:00.000","209.102","1.004","6623.922","4921.426",""
"2025-04-21T06:15:00.000","223.556","0.955","5051.97","10242.265",""
"2025-04-21T06:20:00.000","219.256","0.956","6250.135","8446.855",""
"2025-04-21T06:25:00.000","173.533","0.929","4040.73","6124.255",""
"2025-04-21T06:30:00.000","160.162","0.989","4447.516","6113.924",""
"2025-04-21T06:35:00.000","160.772","0.99","4001.534","6573.542",""
"2025-04-21T06:40:00.000","193.301","0.958","4363.071","8319.506",""
"2025-04-21T06:45:00.000","172.44","1","5400.131","3046.958",""
"2025-04-21T06:50:00.000","151.957","1.007","3595.207","4194.176",""
"2025-04-21T06:55:00.000","163.573","0.97","3783.179","3708.743",""
"2025-04-21T07:00:00.000","199.594","1.003","6155.191","3346.278",""
"2025-04-21T07:05:00.000","172.592","0.958","5139.548","4643.75",""
"2025-04-21T07:10:00.000","83.987","0.962","968.832","6237.546",""
"2025-04-21T07:15:00.000","179.915","0.945","5075.153","5658.919",""
"2025-04-21T07:20:00.000","193.532","1.003","4902.648","4863.473",""
"2025-04-21T07:25:00.000","168.691","1","4156.953","5022.325",""
"2025-04-21T07:30:00.000","197.384","0.905","5763.633","3045.493",""
"2025-04-21T23:15:00.000","141.273","0.813","1933.583","1414.545",""
"2025-04-21T23:20:00.000","166.407","0.904","3201.467","2588.271",""
"2025-04-21T23:25:00.000","184.479","0.983","4947.72","3239.091",""
"2025-04-21T23:30:00.000","185.371","0.971","4629.664","1162.546",""
"2025-04-21T23:35:00.000","162.731","0.998","3344.652","3065.943",""
"2025-04-21T23:40:00.000","173.517","0.988","4556.331","1931.793",""
"2025-04-21T23:45:00.000","162.52","0.971","3206.844","2860.554",""
"2025-04-21T23:50:00.000","138.073","0.936","2730.842","4410.399",""
"2025-04-21T23:55:00.000","171.539","1.007","3994.686","1914.037",""
"2025-04-22T00:00:00.000","168.261","0.99","3795.803","1137.493","2025-04-22"
"2025-04-22T00:05:00.000","171.784","0.958","3137.612","2082.63",""
"2025-04-22T00:10:00.000","182.963","0.987","4050.417","2629.121",""
"2025-04-22T00:15:00.000","191.268","1.002","4450.893","2265.909",""
"2025-04-22T00:20:00.000","184.988","0.965","4815.735","6282.781",""
"2025-04-22T00:25:00.000","223.968","1.001","4981.294","6476.025",""
"2025-04-22T00:30:00.000","225.738","1.005","5280.772","2315.452",""
"2025-04-22T00:35:00.000","203.8","0.946","5015.105","5027.907",""
"2025-04-22T00:40:00.000","196.483","0.973","5813.047","5225.227",""
"2025-04-22T00:45:00.000","184.539","1.007","3513.205","1680.285",""
"2025-04-22T00:50:00.000","177.831","0.911","3475.675","1341.192",""
"2025-04-22T00:55:00.000","188.842","0.984","3863.534","3292.909",""
"2025-04-22T01:00:00.000","175.846","1.003","3394.866","1393.363",""
"2025-04-22T01:05:00.000","172.343","0.996","3252.962","1180.774",""
"2025-04-22T01:10:00.000","181.261","0.989","3780.678","5571.262",""
"2025-04-22T01:15:00.000","180.531","1.005","3875.188","1278.238",""
"2025-04-22T01:20:00.000","169.98","1.003","3747.096","1372.995",""
"2025-04-22T01:25:00.000","174.892","0.997","3444.765","1363.916",""
"2025-04-22T01:30:00.000","185.825","1.004","3720.383","1462.087",""
"2025-04-22T01:35:00.000","185.203","0.933","4199.925","7726.686",""
"2025-04-22T01:40:00.000","228.95","1.004","6085.706","11279.931",""
"2025-04-22T01:45:00.000","241.684","1.003","8163.797","6749.029",""
"2025-04-22T01:50:00.000","226.382","1.005","4884.988","1885.148",""
"2025-04-22T01:55:00.000","176.535","0.935","4095.188","2843.843",""
"2025-04-22T02:00:00.000","154.794","0.997","3672.819","2567.09",""
"2025-04-22T02:05:00.000","157.805","0.996","4056.552","2209.418",""
"2025-04-22T02:10:00.000","173.911","0.967","3199.454","2883.001",""
"2025-04-22T02:15:00.000","166.31","0.979","2819.087","10404.921",""
"2025-04-22T02:20:00.000","165.865","0.942","2920.272","5734.907",""
"2025-04-22T02:25:00.000","154.752","0.966","2799.04","1381.346",""
"2025-04-22T02:30:00.000","161.03","0.999","3919.371","3335.009",""
"2025-04-22T02:35:00.000","183.179","0.903","4047.333","9175.689",""
"2025-04-22T02:40:00.000","184.718","0.984","5729.932","2005.657",""
"2025-04-22T02:45:00.000","165.258","0.975","3331.003","2766.142",""
"2025-04-22T02:50:00.000","179.475","0.988","4531.215","4739.98",""
"2025-04-22T02:55:00.000","173.157","0.99","4342.926","1655.3",""
"2025-04-22T03:00:00.000","166.638","0.882","2432.602","3469.237",""
"2025-04-22T03:05:00.000","197.12","0.811","4698.526","5129.628",""
"2025-04-22T03:10:00.000","216.98","0.975","5254.958","6881.099",""
"2025-04-22T03:15:00.000","244.797","0.997","7567.93","2264.049",""
"2025-04-22T03:20:00.000","209.571","1.003","6045.395","4755.108",""
"2025-04-22T03:25:00.000","238.498","1.005","6220.463","5801.726",""
"2025-04-22T03:30:00.000","245.368","1.002","8766.742","4098.117",""
"2025-04-22T03:35:00.000","224.045","0.896","6199.364","7767.324",""
"2025-04-22T03:40:00.000","226.742","1.007","5607.056","2718.136",""
"2025-04-22T03:45:00.000","258.164","0.958","9141.209","8428.106",""
"2025-04-22T03:50:00.000","240.544","0.982","6374.747","11821.457",""
"2025-04-22T03:55:00.000","204.382","0.961","4279.356","2402.581",""
"2025-04-22T04:00:00.000","201.584","0.989","4711.579","2717.273",""
"2025-04-22T04:05:00.000","190.414","1.005","3673.224","3894.497",""
"2025-04-22T04:10:00.000","195.378","0.997","4473.001","1542.898",""
"2025-04-22T04:15:00.000","201.456","0.92","5014.977","3856.771",""
